points0.pts
zone0.inf
 66 136
 31
HK_QA0
HK_QA1
HK_QA2
HK_QA3
HK_QA4
HK_QA5
HK_QA6
HK_QA7
HK_QA8
HK_QA9
HK_QA10
HK_QA11
HK_QA12
HK_QA13
HK_QA14
HK_QA15
HK_QA16
HK_QA17
HK_QA18
HK_QA19
HK_QA20
HK_QA21
HK_QA22
HK_QA23
HK_QA24
HK_QA25
HK_QA26
HK_QA27
HK_QA28
HK_QA29
HK_QA30
 4507 1 16 0.00000000E+00 18 0.564727843 19 0.232795283 21 0.208715528 17 -2.19921507E-02 23 3.16951051E-02 16 -4.95429477E-03 15 -6.20017946E-03 26 -7.20802369E-03 24 2.56805448E-03 13 -6.39974605E-04 22 1.67644350E-03 27 5.10697537E-05 20 8.27666081E-04 25 -1.13117252E-03 28 7.95518936E-05 29 -1.01076462E-03
 4508 1 16 0.00000000E+00 18 0.603077292 19 0.109952994 21 0.247168392 23 7.50746280E-02 17 -2.86752656E-02 16 -9.75027867E-03 15 -6.12940232E-04 26 -9.99461394E-03 24 6.83248648E-03 13 1.48568163E-03 22 4.51838179E-03 27 -1.27136300E-04 20 3.83661664E-03 25 -2.26601097E-03 28 2.26627657E-04 29 -7.46846024E-04
 4509 1 16 0.00000000E+00 18 0.592246175 21 0.258829415 19 3.55761424E-02 23 0.131408587 17 -3.28875855E-02 16 -1.20048411E-02 15 1.03419200E-02 26 -1.30275302E-02 24 1.30631411E-02 22 8.51326250E-03 13 4.09462769E-03 27 -3.17324826E-04 20 8.02635122E-03 25 -3.87912174E-03 28 3.87822249E-04 29 -3.71014845E-04
 4510 1 17 0.00000000E+00 18 0.559125125 21 0.248024508 19 -7.98043422E-03 23 0.192556962 17 -3.56431678E-02 16 -1.31005347E-02 15 2.09270623E-02 26 -1.60659757E-02 24 2.08859351E-02 22 1.31096244E-02 27 -5.00463182E-04 13 3.29498830E-03 20 1.09801656E-02 25 -6.49850769E-03 28 1.62230179E-04 29 -9.36315802E-04 12 1.16587859E-02
 4541 1 14 0.00000000E+00 20 0.920607090 22 -5.42111602E-03 25 2.17491034E-02 24 -7.14003295E-03 14 4.89142910E-02 23 2.17982288E-03 27 -1.86123711E-03 26 1.57906930E-03 18 6.40670909E-03 21 3.15273966E-04 28 -3.99791461E-04 19 2.80065881E-03 30 6.60270825E-03 29 3.66747659E-03
 4542 1 14 0.00000000E+00 20 0.870302141 22 -6.11907570E-03 25 5.36742322E-02 24 -1.61385592E-02 14 6.89091831E-02 23 4.41578159E-04 27 -2.93732481E-03 26 2.74758809E-03 18 6.40813634E-03 21 8.29523196E-04 28 -6.23328087E-04 30 1.13781346E-02 19 5.26751997E-03 29 5.86025836E-03
 4543 1 14 0.00000000E+00 20 0.814464927 22 -3.40162450E-03 25 8.34769309E-02 24 -2.34367773E-02 14 8.94367397E-02 23 -6.74732844E-04 27 -3.94545263E-03 26 4.02103644E-03 28 -8.43428250E-04 18 6.97590644E-03 21 1.34102080E-03 30 1.66071020E-02 19 7.79051380E-03 29 8.18784721E-03
 4564 1 12 0.00000000E+00 17 0.708988965 16 -1.15449671E-02 19 0.246082574 18 -5.91255501E-02 21 7.09715560E-02 15 -1.74236316E-02 23 2.50133825E-03 13 1.76280960E-02 26 2.79064327E-02 24 -1.68719527E-03 27 7.35565880E-03 22 8.34670197E-03
 4565 1 13 0.00000000E+00 17 0.639731228 19 0.328709662 16 -1.73222218E-02 18 -4.78300638E-02 21 6.81433976E-02 15 -1.51190916E-02 23 3.49416689E-04 26 2.22068354E-02 13 1.00920266E-02 24 -2.08072597E-03 27 -1.56138500E-03 22 5.14248153E-03 28 9.53846425E-03
 4566 1 15 0.00000000E+00 17 0.533104181 19 0.431910396 16 -1.06827617E-02 18 -3.54321301E-02 21 6.39700890E-02 15 -1.14582116E-02 23 -2.15963530E-03 26 1.74805019E-02 13 4.74979077E-03 24 -2.21710140E-03 27 -1.48446520E-03 22 -2.37195374E-04 28 1.00130332E-03 29 7.62461219E-03 20 3.83064919E-03
 4567 1 15 0.00000000E+00 19 0.551689863 17 0.406018257 16 -1.30164693E-03 18 -2.24984437E-02 21 5.73479198E-02 15 -7.14244228E-03 23 -4.33397805E-03 26 1.39592616E-02 13 1.66675600E-03 24 -2.21871119E-03 27 -1.26341567E-03 22 -4.72239393E-04 28 6.30138733E-04 20 2.39099213E-03 29 5.52768027E-03
 4568 1 16 0.00000000E+00 19 0.685522079 17 0.271023035 18 -1.04304841E-02 21 4.64791916E-02 16 4.47947672E-03 15 -3.36307357E-03 23 -5.50577277E-03 26 9.98089649E-03 13 -8.37402185E-05 24 -2.55086413E-03 27 -1.15017290E-03 22 -1.05993939E-03 28 2.31227794E-04 20 9.80907818E-04 29 3.57917906E-03 25 1.86801725E-03
 4569 1 16 0.00000000E+00 19 0.833758354 18 -1.61370286E-03 21 2.88188234E-02 17 0.134805679 16 4.75705322E-03 23 -4.70912782E-03 15 -8.96859274E-04 26 5.33389393E-03 13 -5.53158519E-04 24 -1.54019590E-03 27 -6.19931729E-04 22 -6.74396870E-04 20 3.17080441E-04 28 8.85482659E-05 29 1.76590832E-03 25 9.62009537E-04
 4570 1 16 0.00000000E+00 19 1.00000000 18 0.00000000E+00 21 0.00000000E+00 17 0.00000000E+00 16 0.00000000E+00 23 0.00000000E+00 15 0.00000000E+00 26 0.00000000E+00 13 0.00000000E+00 24 0.00000000E+00 27 0.00000000E+00 22 0.00000000E+00 20 0.00000000E+00 28 0.00000000E+00 29 0.00000000E+00 25 0.00000000E+00
 4571 1 16 0.00000000E+00 19 0.713415802 18 0.156024769 21 0.153153196 17 -1.13868425E-02 16 -8.28858349E-04 23 -1.97460479E-03 15 -3.54905846E-03 26 -2.48721056E-03 24 -1.49935935E-04 13 -9.95802577E-04 27 5.27206903E-05 22 -8.17027394E-05 20 -4.89224331E-04 28 -4.38288725E-06 25 -1.72145446E-04 29 -5.26695861E-04
 4572 1 16 0.00000000E+00 19 0.464853913 18 0.287936509 21 0.276093483 17 -2.03458183E-02 23 8.67491215E-03 16 -3.60324839E-03 15 -6.48123212E-03 26 -5.42741409E-03 24 6.48857967E-04 13 -1.15603104E-03 27 9.18688602E-05 22 4.46992781E-04 20 -2.84897193E-04 28 3.40407023E-05 25 -5.50041848E-04 29 -9.31900402E-04
 4573 1 16 0.00000000E+00 18 0.383615762 19 0.269250602 21 0.355067521 23 3.82126458E-02 17 -2.69028991E-02 16 -6.77872449E-03 15 -6.59371447E-03 26 -8.54591932E-03 24 2.69141770E-03 13 -5.20651112E-04 27 3.45804219E-05 22 1.81479030E-03 20 8.89055722E-04 28 1.13424394E-04 25 -1.21995050E-03 29 -1.12793897E-03
 4574 1 16 0.00000000E+00 18 0.437091768 21 0.383799821 19 0.133785218 23 8.89126584E-02 17 -3.12688835E-02 16 -9.33556631E-03 15 -2.60293065E-03 26 -1.15833292E-02 24 6.25248207E-03 22 4.16830415E-03 27 -1.47486950E-04 13 8.35918239E-04 20 3.18044424E-03 25 -2.24317377E-03 28 2.24440548E-04 29 -1.06965948E-03
 4575 1 16 0.00000000E+00 18 0.454717815 21 0.370898306 19 4.98392284E-02 23 0.155327797 17 -3.38395722E-02 16 -1.10180378E-02 15 4.68360726E-03 26 -1.43757565E-02 24 1.15293954E-02 22 7.48106698E-03 27 -3.75436153E-04 13 2.75521213E-03 20 6.47016475E-03 25 -3.63180577E-03 28 3.43537657E-04 29 -8.05538148E-04
 4576 1 16 0.00000000E+00 18 0.449014604 21 0.332497716 19 9.46729735E-04 23 0.227933571 17 -3.50720771E-02 16 -1.20185595E-02 15 1.34194661E-02 26 -1.67566258E-02 24 1.87107343E-02 22 1.16485208E-02 27 -5.15331340E-04 20 1.05121695E-02 13 5.04816649E-03 25 -5.37680788E-03 28 4.38754912E-04 29 -4.31034161E-04
 4577 1 16 0.00000000E+00 18 0.430561990 21 0.282517374 23 0.298054725 19 -2.67320871E-02 17 -3.53564210E-02 16 -1.25787947E-02 15 2.21330263E-02 26 -1.84542928E-02 24 2.80458964E-02 22 1.66104883E-02 27 -4.49021667E-04 20 1.51137235E-02 13 7.56224478E-03 25 -7.48168770E-03 28 4.77121910E-04 29 -2.42840924E-05
 4578 1 16 0.00000000E+00 18 0.406107217 21 0.230256647 23 0.359315902 19 -4.20141667E-02 17 -3.49848568E-02 16 -1.28684212E-02 15 3.00319754E-02 24 3.98138165E-02 26 -1.91295557E-02 22 2.23704521E-02 27 -9.84964645E-05 20 2.01720670E-02 25 -9.96451825E-03 13 1.01929624E-02 28 4.30417538E-04 29 3.68576322E-04
 4606 1 14 0.00000000E+00 20 1.00000000 22 0.00000000E+00 25 0.00000000E+00 24 0.00000000E+00 14 0.00000000E+00 23 0.00000000E+00 27 0.00000000E+00 26 0.00000000E+00 18 0.00000000E+00 21 0.00000000E+00 28 0.00000000E+00 19 0.00000000E+00 30 0.00000000E+00 29 0.00000000E+00
 4607 1 14 0.00000000E+00 20 0.920926511 22 1.58433057E-02 25 4.08893228E-02 24 -1.15676401E-02 14 2.44285129E-02 23 -1.57484831E-03 27 -1.63972285E-03 26 1.17512979E-03 28 -3.22064676E-04 18 9.74441878E-04 21 5.08198806E-04 30 5.16035547E-03 19 2.64490605E-03 29 2.55359313E-03
 4630 1 14 0.00000000E+00 17 0.633645236 19 0.286496192 16 -1.28492638E-02 21 0.104059763 18 -7.84053952E-02 15 -2.07209270E-02 23 6.44746842E-03 26 3.39619815E-02 13 2.14253124E-02 24 -2.13727844E-03 27 -2.35800492E-03 22 9.75259580E-03 28 2.93605682E-03 29 1.77462585E-02
 4631 1 14 0.00000000E+00 17 0.572369158 19 0.363262892 16 -2.05612872E-02 21 0.108337678 18 -7.27016479E-02 15 -1.93156302E-02 23 4.47489880E-03 26 3.04007176E-02 13 1.48732290E-02 24 -2.56093964E-03 27 -2.32308102E-03 22 7.10963644E-03 28 2.16468540E-03 29 1.44696943E-02
 4634 1 16 0.00000000E+00 19 0.669171035 21 0.128208041 17 0.257769942 18 -5.81883453E-02 16 -1.14978030E-02 23 -1.41365989E-03 15 -1.09973243E-02 26 1.79075170E-02 13 3.68056865E-03 24 -3.65141756E-03 27 -1.97315426E-03 22 -1.38554769E-03 28 4.41716023E-04 29 6.43758895E-03 20 2.32570805E-03 25 3.16516473E-03
 4637 1 16 0.00000000E+00 19 0.634079039 21 0.319662899 18 5.91972433E-02 17 4.47415980E-03 23 -4.39870078E-03 16 -7.66623765E-03 15 -7.22546829E-03 26 1.69520837E-03 24 -9.01756284E-04 13 4.45601181E-04 27 -3.93659779E-04 22 -3.32693977E-04 20 5.45246949E-05 28 6.60448059E-05 29 7.94317457E-04 25 4.49494924E-04
 4638 1 16 0.00000000E+00 19 0.418579042 21 0.454260737 18 0.153699577 23 4.33217688E-03 17 -1.34629542E-02 16 -6.65213400E-03 15 -7.04350043E-03 26 -3.37050972E-03 24 2.21412076E-04 27 -9.90189146E-05 13 -3.12722987E-04 22 2.89573014E-04 20 -1.00077114E-05 28 7.27102524E-05 25 -2.19224356E-04 29 -2.85148504E-04
 4639 1 16 0.00000000E+00 21 0.538252652 19 0.234526187 18 0.232315540 23 3.61963511E-02 17 -2.32399162E-02 16 -6.65375963E-03 15 -5.59154060E-03 26 -7.94913340E-03 24 2.11745943E-03 27 -8.98500730E-06 22 1.51147891E-03 13 -3.59423895E-04 20 7.32564135E-04 28 1.25396153E-04 25 -1.00890466E-03 29 -9.65951127E-04
 4640 1 16 0.00000000E+00 21 0.543135524 18 0.289498448 19 0.110963307 23 9.84684750E-02 17 -2.85731293E-02 16 -7.68840872E-03 15 -2.57186056E-03 26 -1.13929259E-02 24 4.97666374E-03 27 -2.09588412E-04 22 3.45390057E-03 13 3.93174094E-04 20 2.43174797E-03 28 2.09409031E-04 25 -1.95515156E-03 29 -1.13955268E-03
 4641 1 16 0.00000000E+00 21 0.490893632 18 0.323738694 19 3.85727659E-02 23 0.181121796 17 -3.11705265E-02 16 -9.03850794E-03 15 2.13009026E-03 26 -1.40818292E-02 24 9.24080424E-03 27 -5.26991033E-04 22 6.17296901E-03 20 4.99595795E-03 13 1.76327501E-03 25 -3.14361672E-03 28 3.02810629E-04 29 -9.71319329E-04
 4642 1 16 0.00000000E+00 21 0.415357143 18 0.337497801 23 0.269132763 19 -2.53812829E-03 17 -3.22313942E-02 16 -1.00929327E-02 15 8.12800601E-03 26 -1.64511241E-02 24 1.54401558E-02 22 9.68794245E-03 27 -7.17140734E-04 20 8.24434962E-03 13 3.51691525E-03 25 -4.66204667E-03 28 3.74684110E-04 29 -6.86973101E-04
 4643 1 16 0.00000000E+00 21 0.335681945 23 0.351876348 18 0.336474836 19 -2.57107113E-02 17 -3.23979966E-02 16 -1.07344436E-02 15 1.46658318E-02 26 -1.83025431E-02 24 2.40735728E-02 22 1.40197063E-02 27 -6.16454287E-04 20 1.20478766E-02 25 -6.56881137E-03 28 3.86263884E-04 13 5.50801586E-03 29 -4.03414160E-04
 4644 1 16 0.00000000E+00 23 0.422102958 21 0.261161447 18 0.326372027 19 -3.85072082E-02 17 -3.20116580E-02 16 -1.10636586E-02 15 2.10820921E-02 26 -1.90784894E-02 24 3.56297567E-02 22 1.92180462E-02 27 -1.24002167E-04 20 1.63429230E-02 25 -8.91218148E-03 28 2.97421415E-04 13 7.65740080E-03 29 -1.66875179E-04
 4667 1 17 0.00000000E+00 22 0.628201127 20 0.209880352 24 0.132591948 25 -5.21466248E-02 23 3.45840678E-02 27 -4.71932627E-03 14 2.79088486E-02 26 -6.92093337E-04 21 -1.46840909E-03 18 2.49127187E-02 28 -1.11759151E-03 19 -6.15742989E-03 29 1.28569151E-03 30 -1.12370215E-03 15 1.23907058E-02 17 -2.78087636E-03 16 -1.54941226E-03
 4668 1 17 0.00000000E+00 22 0.649199545 20 0.261809826 24 7.73329139E-02 25 -4.59294803E-02 23 2.28610896E-02 27 -3.16445902E-03 14 2.13648006E-02 26 -6.05648675E-04 21 -9.99957789E-04 18 1.72996465E-02 28 -7.07325467E-04 19 -4.26414935E-03 29 9.04454500E-04 30 -8.77616752E-04 15 8.83086678E-03 17 -1.94170699E-03 16 -1.11277541E-03
 4673 1 14 0.00000000E+00 20 0.813915074 22 0.108878203 25 7.60613158E-02 24 -1.75522417E-02 14 1.47145521E-02 27 -2.38999166E-03 23 -4.30418272E-03 26 1.08843076E-03 28 -4.33106907E-04 21 7.40066112E-04 18 -1.86431012E-03 30 5.43245813E-03 19 3.16739595E-03 29 2.54631089E-03
 4696 1 14 0.00000000E+00 17 0.569673538 19 0.306800187 16 -1.29868779E-02 21 0.139381811 18 -9.46141332E-02 15 -2.26161424E-02 23 1.16916485E-02 26 4.46651876E-02 13 2.60584038E-02 24 -2.73998315E-03 27 -3.21114669E-03 28 3.47381621E-03 22 1.20860767E-02 29 2.23375894E-02
 4697 1 14 0.00000000E+00 17 0.514768541 19 0.373387098 16 -2.10473742E-02 21 0.151667386 18 -9.26256254E-02 15 -2.18921304E-02 23 1.03749791E-02 26 4.12311442E-02 13 1.96817834E-02 24 -3.21993348E-03 27 -3.19501618E-03 22 9.30653792E-03 28 2.66747340E-03 29 1.88951641E-02
 4700 1 16 0.00000000E+00 19 0.597860813 21 0.221755773 17 0.251826465 18 -8.62165093E-02 16 -1.91310979E-02 23 5.32080233E-03 15 -1.57198310E-02 26 2.82212365E-02 13 7.23468093E-03 24 -5.09485882E-03 27 -3.03525431E-03 22 -1.83823786E-03 28 6.18559599E-04 29 9.79608390E-03 20 3.77014326E-03 25 4.63122968E-03
 4701 1 16 0.00000000E+00 19 0.638538659 21 0.273870826 18 -7.70014673E-02 17 0.158580512 16 -1.63456053E-02 23 2.87881843E-03 15 -1.32996170E-02 26 2.24837959E-02 24 -4.30374360E-03 13 5.11323055E-03 27 -2.43297266E-03 22 -1.60681666E-03 28 3.67793837E-04 29 7.22051039E-03 20 2.49567023E-03 25 3.44040571E-03
 4702 1 16 0.00000000E+00 19 0.609426081 21 0.362633437 18 -5.11935987E-02 17 8.25805590E-02 23 -6.33662625E-04 16 -1.35480203E-02 15 -1.11167943E-02 26 1.60786901E-02 24 -3.36997304E-03 13 3.39243328E-03 27 -1.77568488E-03 22 -1.29775295E-03 28 1.96346169E-04 29 4.83818213E-03 20 1.43407343E-03 25 2.35570851E-03
 4704 1 16 0.00000000E+00 21 0.653559864 19 0.304864377 18 5.21676242E-02 23 -3.49203032E-03 17 3.88038764E-03 16 -6.70837797E-03 15 -6.29920745E-03 26 1.52428134E-03 24 -7.81276089E-04 27 -4.30694345E-04 13 4.97881148E-04 22 -2.17089488E-04 28 7.04962222E-05 20 1.72704385E-04 29 7.97937973E-04 25 3.93150258E-04
 4705 1 16 0.00000000E+00 21 0.755496442 19 0.138192981 18 0.106914014 23 2.40471978E-02 17 -1.28697231E-02 16 -4.32484923E-03 15 -3.36632645E-03 26 -5.18057356E-03 24 1.09691743E-03 27 -4.03563172E-05 22 8.61420645E-04 13 -1.97206959E-04 20 4.11233224E-04 28 9.57348311E-05 29 -5.67983312E-04 25 -5.68912423E-04
 4706 1 16 0.00000000E+00 21 0.710174978 19 5.09957746E-02 18 0.163921714 23 0.106219880 17 -2.09999401E-02 16 -4.99849627E-03 15 -1.49277679E-03 26 -8.59318674E-03 24 3.07268114E-03 27 -3.58698802E-04 22 2.40396382E-03 13 1.53648361E-04 20 1.63212745E-03 28 1.58426948E-04 25 -1.40731910E-03 29 -8.82790482E-04
 4707 1 16 0.00000000E+00 21 0.598838449 18 0.208605707 19 9.75853577E-03 23 0.212555453 17 -2.47497261E-02 16 -6.63137343E-03 15 9.79659497E-04 26 -1.10330759E-02 24 6.12689555E-03 27 -8.49454838E-04 22 4.55467869E-03 20 3.59915453E-03 13 1.12542126E-03 28 2.40093039E-04 25 -2.37423647E-03 29 -7.46154110E-04
 4708 1 16 0.00000000E+00 21 0.481282264 23 0.319127798 18 0.234945625 19 -1.39515130E-02 17 -2.65440494E-02 16 -7.86725990E-03 15 4.75229695E-03 26 -1.37796989E-02 24 1.11323167E-02 27 -1.10283145E-03 22 7.41594657E-03 20 6.11561025E-03 25 -3.65455728E-03 28 3.09599331E-04 13 2.39468715E-03 29 -5.76222141E-04
 4709 1 16 0.00000000E+00 21 0.371890068 23 0.416330218 18 0.246173635 19 -2.79638432E-02 17 -2.72632167E-02 16 -8.58921837E-03 15 9.39490367E-03 26 -1.63736027E-02 24 1.87703669E-02 22 1.10699954E-02 27 -9.58377612E-04 20 9.12824180E-03 25 -5.33502316E-03 28 3.19549959E-04 29 -4.64428042E-04 13 3.87074030E-03
 4710 1 16 0.00000000E+00 23 0.496718913 21 0.276206076 18 0.247149691 19 -3.59493084E-02 17 -2.73417104E-02 16 -8.95180553E-03 15 1.43650826E-02 26 -1.77976191E-02 24 2.98191663E-02 22 1.56306159E-02 27 -2.96937767E-04 20 1.26419617E-02 25 -7.50062941E-03 28 2.10324419E-04 29 -4.33489826E-04 13 5.52967750E-03
 4711 1 16 0.00000000E+00 23 0.554043233 21 0.197575465 18 0.242199033 19 -4.03207168E-02 17 -2.70470157E-02 16 -9.13752150E-03 15 1.92501470E-02 26 -1.70142259E-02 24 4.50051315E-02 22 2.12226044E-02 27 9.66460793E-04 20 1.66811701E-02 25 -1.02288416E-02 28 -7.23407866E-05 29 -4.87933867E-04 13 7.36533571E-03
 4712 1 16 0.00000000E+00 23 0.585559905 21 0.137086749 18 0.234370306 19 -4.26541306E-02 17 -2.65394095E-02 16 -9.27288737E-03 24 6.46101087E-02 15 2.37784926E-02 26 -1.35626607E-02 22 2.79167723E-02 27 2.82446458E-03 20 2.12357137E-02 25 -1.35416100E-02 28 -5.47745673E-04 29 -6.14948571E-04 13 9.35087912E-03
 4733 1 17 0.00000000E+00 22 0.712165594 20 0.117428005 24 0.150219053 25 -3.63343209E-02 23 2.81257238E-02 27 -4.84296679E-03 26 -8.42580106E-04 21 -1.30876212E-03 14 1.76224131E-02 18 1.90405007E-02 28 -1.02267624E-03 19 -4.77926899E-03 29 8.83392233E-04 30 -1.71882147E-03 15 8.87841824E-03 17 -2.28107348E-03 16 -1.23259961E-03
 4735 1 17 0.00000000E+00 22 0.792764902 20 0.190673068 24 1.92443337E-02 25 -1.86413974E-02 23 6.95859455E-03 27 -1.15830638E-03 14 5.63886622E-03 26 -2.66003015E-04 21 -3.38578364E-04 18 5.33619849E-03 28 -2.30509264E-04 19 -1.32581149E-03 30 -5.09451609E-04 29 2.38753681E-04 15 2.64098682E-03 17 -6.50132832E-04 16 -3.75522708E-04
 4739 1 14 0.00000000E+00 20 0.667706251 22 0.217176825 25 0.122962773 24 -2.14280821E-02 14 1.21833663E-02 27 -3.63552198E-03 23 -6.39003422E-03 26 1.09564024E-03 28 -6.40152721E-04 21 9.67194501E-04 30 6.36481540E-03 18 -3.30890343E-03 29 3.01965186E-03 19 3.92618682E-03
 4762 1 14 0.00000000E+00 17 0.515460312 19 0.310659528 16 -1.23677021E-02 21 0.173865378 18 -0.107245535 15 -2.35866494E-02 23 1.85026936E-02 26 5.64369559E-02 13 3.04297283E-02 24 -3.36273364E-03 27 -4.17170813E-03 28 3.93630052E-03 29 2.70572621E-02 22 1.43861528E-02
 4763 1 14 0.00000000E+00 19 0.364806056 17 0.466531813 21 0.193700463 16 -2.00710930E-02 18 -0.107433006 23 1.82208475E-02 15 -2.32856125E-02 26 5.33664785E-02 13 2.41995901E-02 24 -3.91920051E-03 27 -4.19214042E-03 28 3.09736398E-03 29 2.34946683E-02 22 1.14837792E-02
 4764 1 14 0.00000000E+00 19 0.421455890 17 0.402381361 21 0.219673708 16 -2.34494042E-02 18 -0.107517645 23 1.78577490E-02 15 -2.21812222E-02 26 4.98457290E-02 13 1.89732574E-02 24 -4.32288693E-03 27 -4.10361541E-03 28 2.37325695E-03 22 8.89393408E-03 29 2.01198980E-02
 4765 1 15 0.00000000E+00 19 0.474071383 21 0.254821032 17 0.327352375 18 -0.107028037 16 -2.36536153E-02 23 1.72678679E-02 15 -2.06230432E-02 26 4.56849113E-02 13 1.43182203E-02 24 -4.57996735E-03 27 -3.93985026E-03 22 -3.03016597E-04 28 1.64141750E-03 29 1.67016611E-02 20 8.26865900E-03
 4766 1 16 0.00000000E+00 19 0.511328220 21 0.304335833 17 0.247906774 18 -0.103884570 16 -2.19441876E-02 23 1.66690350E-02 15 -1.84772760E-02 26 4.08908539E-02 24 -6.69716345E-03 13 1.07164774E-02 27 -4.30114148E-03 22 -2.33921176E-03 28 7.41552038E-04 29 1.35589810E-02 20 5.31871384E-03 25 6.17712131E-03
 4767 1 16 0.00000000E+00 19 0.515868068 21 0.376245111 18 -9.51363668E-02 17 0.171922892 16 -1.91376302E-02 23 1.53113324E-02 15 -1.60237327E-02 26 3.51275280E-02 24 -6.05285726E-03 27 -3.69324768E-03 13 7.99046643E-03 22 -2.19800021E-03 28 4.37146868E-04 29 1.06673343E-02 20 3.78857600E-03 25 4.88336990E-03
 4770 1 16 0.00000000E+00 21 0.797166348 19 0.193246275 18 -2.04615630E-02 23 5.04705170E-03 17 2.41698250E-02 16 -6.03224477E-03 15 -5.79331210E-03 26 1.11080520E-02 24 -2.42849695E-03 27 -1.17574481E-03 22 -9.71775444E-04 13 1.68995804E-03 28 1.56053807E-06 29 2.61904881E-03 20 5.09395904E-04 25 1.30562112E-03
 4771 1 16 0.00000000E+00 21 1.00000000 19 0.00000000E+00 18 0.00000000E+00 23 0.00000000E+00 17 0.00000000E+00 16 0.00000000E+00 15 0.00000000E+00 26 0.00000000E+00 24 0.00000000E+00 27 0.00000000E+00 22 0.00000000E+00 13 0.00000000E+00 28 0.00000000E+00 20 0.00000000E+00 29 0.00000000E+00 25 0.00000000E+00
 4772 1 16 0.00000000E+00 21 0.821054399 19 -5.97599149E-03 23 0.130195588 18 6.70884103E-02 17 -9.33759008E-03 16 -2.78700911E-03 15 -9.39313381E-04 26 -8.97996943E-04 24 4.26865619E-04 27 -8.89659044E-04 22 1.07377372E-03 28 4.05042774E-05 20 1.01177127E-03 13 3.92481772E-04 29 7.85200464E-05 25 -5.34752035E-04
 4773 1 16 0.00000000E+00 21 0.659069538 23 0.257990748 19 -1.52840670E-02 18 0.115859084 17 -1.49497353E-02 16 -4.72170766E-03 15 -1.13843875E-04 26 -3.56537243E-03 24 2.24835961E-03 27 -1.48445135E-03 22 2.67462269E-03 20 2.40435707E-03 28 1.21071578E-04 25 -1.30252820E-03 29 8.16047832E-05 13 9.72309092E-04
 4774 1 16 0.00000000E+00 21 0.512277305 23 0.380428463 18 0.147388399 19 -2.33634580E-02 17 -1.82633605E-02 16 -5.90118114E-03 15 2.13778554E-03 26 -7.53472326E-03 24 5.91453677E-03 27 -1.72184408E-03 22 4.87516448E-03 20 4.18239506E-03 28 2.10676691E-04 25 -2.35669548E-03 29 5.40138308E-06 13 1.72116992E-03
 4775 1 16 0.00000000E+00 23 0.492039502 21 0.381224036 18 0.164902940 19 -2.88587697E-02 17 -2.01247688E-02 16 -6.50130212E-03 15 5.35874255E-03 26 -1.18401544E-02 24 1.21718356E-02 27 -1.49905938E-03 22 7.78963976E-03 20 6.37481781E-03 25 -3.78031610E-03 28 2.54246173E-04 29 -1.51198648E-04 13 2.63979542E-03
 4776 1 16 0.00000000E+00 23 0.584039569 21 0.268940151 18 0.172632635 19 -3.20794843E-02 17 -2.10884158E-02 16 -6.75598765E-03 26 -1.48648117E-02 15 9.11839772E-03 24 2.22107247E-02 27 -6.52799732E-04 22 1.16123213E-02 20 9.06432141E-03 25 -5.71030285E-03 28 1.64009922E-04 29 -3.95806361E-04 13 3.76545032E-03
 4777 1 16 0.00000000E+00 23 0.645958960 21 0.179871470 18 0.174857125 19 -3.40173021E-02 17 -2.15490442E-02 16 -6.91403355E-03 26 -1.46500366E-02 24 3.74566950E-02 15 1.30837299E-02 22 1.65894851E-02 27 1.00364874E-03 20 1.23689966E-02 25 -8.31382722E-03 28 -1.64359473E-04 29 -7.40110409E-04 13 5.15861902E-03
 4778 1 16 0.00000000E+00 23 0.672527015 21 0.115884967 18 0.174677834 19 -3.55198793E-02 17 -2.17501707E-02 24 5.86087219E-02 26 -1.02078505E-02 16 -7.13784480E-03 15 1.70000326E-02 22 2.28573531E-02 27 3.51818465E-03 20 1.63293276E-02 25 -1.16647230E-02 28 -7.77888868E-04 29 -1.17571210E-03 13 6.83062663E-03
 4801 1 16 0.00000000E+00 22 1.00000000 20 0.00000000E+00 24 0.00000000E+00 25 0.00000000E+00 23 0.00000000E+00 27 0.00000000E+00 26 0.00000000E+00 14 0.00000000E+00 28 0.00000000E+00 21 0.00000000E+00 18 0.00000000E+00 30 0.00000000E+00 19 0.00000000E+00 29 0.00000000E+00 15 0.00000000E+00 17 0.00000000E+00
 4802 1 15 0.00000000E+00 22 0.774560988 20 0.184159264 24 -2.32702470E-03 25 5.17079011E-02 27 -1.55238574E-03 23 -3.28546180E-03 14 -2.09847861E-03 26 -2.39146277E-04 28 -2.35948959E-04 21 2.28252073E-04 18 -1.96045265E-03 30 8.83600369E-05 29 4.41059878E-04 19 8.60330882E-04 15 -3.47249385E-04
 4803 1 14 0.00000000E+00 22 0.577210248 20 0.341506183 25 9.84750986E-02 24 -7.01435516E-03 27 -2.83631706E-03 23 -5.66627923E-03 14 -1.85311143E-03 26 -1.43591707E-04 28 -4.56355192E-04 21 5.20295813E-04 18 -3.68070323E-03 30 1.14430336E-03 29 1.07487233E-03 19 1.71967281E-03
 4804 1 14 0.00000000E+00 20 0.459649593 22 0.416997313 25 0.140791133 24 -1.32221067E-02 27 -3.97683121E-03 23 -7.22188037E-03 14 2.40196520E-03 26 2.92726385E-04 28 -6.69447239E-04 21 8.18466535E-04 30 3.48340184E-03 18 -4.40672738E-03 29 2.08383752E-03 19 2.97854980E-03
