points0.pts
zone0.inf
 66 136
 31
SS_QA0
SS_QA1
SS_QA2
SS_QA3
SS_QA4
SS_QA5
SS_QA6
SS_QA7
SS_QA8
SS_QA9
SS_QA10
SS_QA11
SS_QA12
SS_QA13
SS_QA14
SS_QA15
SS_QA16
SS_QA17
SS_QA18
SS_QA19
SS_QA20
SS_QA21
SS_QA22
SS_QA23
SS_QA24
SS_QA25
SS_QA26
SS_QA27
SS_QA28
SS_QA29
SS_QA30
 3744 1 7 0.00000000E+00 20 0.329339862 14 0.356146932 22 8.15698877E-02 24 4.55243289E-02 25 -2.88453661E-02 12 0.121461123 23 9.48032066E-02
 3773 1 8 0.00000000E+00 15 0.755524218 16 0.199380025 17 3.55939643E-04 18 -2.03398075E-02 19 -8.75625387E-03 13 7.06521049E-02 21 9.50321904E-04 23 2.23345892E-03
 3774 1 8 0.00000000E+00 15 0.871134520 16 0.108075298 17 -1.89681840E-03 18 -9.97075159E-03 19 -4.05732449E-03 13 3.61604132E-02 21 -6.24614222E-06 23 5.60881512E-04
 3775 1 8 0.00000000E+00 15 1.00000000 16 0.00000000E+00 17 0.00000000E+00 18 0.00000000E+00 19 0.00000000E+00 13 0.00000000E+00 21 0.00000000E+00 23 0.00000000E+00
 3776 1 8 0.00000000E+00 15 0.902441680 16 1.31591009E-02 17 -4.06734645E-03 18 6.89569116E-02 19 -7.51499203E-04 21 -6.88044680E-03 13 1.98926050E-02 23 7.24900840E-03
 3777 1 8 0.00000000E+00 15 0.815638304 16 1.75010525E-02 18 0.135003284 17 -6.71895500E-03 19 -3.14939464E-03 21 -1.23272566E-02 13 3.81463841E-02 23 1.59066040E-02
 3809 1 8 0.00000000E+00 20 0.333489388 22 9.76345465E-02 14 0.307683527 24 5.25060408E-02 25 -3.81358862E-02 23 5.07277772E-02 18 8.76765326E-02 12 0.108418070
 3836 1 8 0.00000000E+00 15 0.443659097 16 0.425575256 17 4.45787311E-02 18 -4.48371731E-02 19 -2.12733876E-02 13 0.133704543 21 6.94921054E-03 23 1.16437022E-02
 3839 1 8 0.00000000E+00 15 0.684981823 16 0.288096547 17 -2.77707074E-03 18 -7.49530317E-03 19 -5.40557411E-03 21 -1.81776797E-03 13 4.44744565E-02 23 -5.70858756E-05
 3840 1 8 0.00000000E+00 15 0.780706108 16 0.200762913 17 -4.62618470E-03 18 1.24834217E-02 19 8.25786090E-04 21 -4.30153497E-03 13 1.59053449E-02 23 -1.75587402E-03
 3841 1 8 0.00000000E+00 15 0.842004716 16 0.121442758 17 -3.37231602E-03 18 4.51912954E-02 19 5.45265991E-03 21 -7.42616644E-03 13 -2.32383376E-03 23 -9.69130138E-04
 3842 1 8 0.00000000E+00 15 0.816908300 16 8.44290182E-02 17 -3.27638793E-03 18 0.101984806 19 6.79791067E-03 21 -1.25458641E-02 13 1.82761217E-03 23 3.87461577E-03
 3843 1 8 0.00000000E+00 15 0.753826201 16 6.68405220E-02 18 0.168483526 17 -4.24904330E-03 19 4.97578084E-03 21 -1.76629666E-02 13 1.61837302E-02 23 1.16022415E-02
 3875 1 7 0.00000000E+00 20 0.364642709 22 0.109789349 14 0.323482186 24 6.18501157E-02 25 -3.16354930E-02 23 6.15422502E-02 18 0.110328868
 3902 1 8 0.00000000E+00 16 0.507459164 15 0.377593458 17 5.30277826E-02 19 -2.18290556E-02 18 -4.24116552E-02 13 0.108354874 21 6.81936229E-03 23 1.09860487E-02
 3905 1 8 0.00000000E+00 15 0.575392604 16 0.400040090 17 -6.15557004E-03 18 1.09041855E-02 19 -1.12535723E-03 21 -5.30375633E-03 13 2.78609600E-02 23 -1.61314302E-03
 3906 1 8 0.00000000E+00 15 0.646357119 16 0.316388786 17 -6.27718307E-03 18 4.23894674E-02 19 7.39404559E-03 21 -9.69495904E-03 13 6.70517096E-03 23 -3.26246419E-03
 3907 1 8 0.00000000E+00 15 0.689970732 16 0.234771132 17 -2.57702451E-03 18 8.61058384E-02 19 1.41069125E-02 21 -1.44718997E-02 13 -5.33675123E-03 23 -2.56892410E-03
 3908 1 8 0.00000000E+00 15 0.689562201 16 0.172369644 17 4.34675167E-04 18 0.143958047 19 1.73502415E-02 21 -1.96218677E-02 13 -5.14560472E-03 23 1.09265151E-03
 3909 1 8 0.00000000E+00 15 0.656707883 16 0.128215834 18 0.210475683 17 1.12689740E-03 19 1.63318366E-02 21 -2.42826585E-02 13 3.81504861E-03 23 7.60947587E-03
 3910 1 8 0.00000000E+00 15 0.610374212 16 9.49451178E-02 18 0.278130800 17 -3.11351643E-04 19 1.10756401E-02 21 -2.74913236E-02 23 1.66957583E-02 13 1.65811293E-02
 3941 1 7 0.00000000E+00 20 0.385767728 22 0.122259393 14 0.295096904 24 6.55793175E-02 25 -3.62786762E-02 23 6.19030297E-02 18 0.105672315
 3968 1 8 0.00000000E+00 16 0.591950297 15 0.298120260 17 6.73425570E-02 19 -2.25035138E-02 18 -4.00435552E-02 21 7.05669355E-03 13 8.73842239E-02 23 1.06930630E-02
 3969 1 8 0.00000000E+00 16 0.607101381 15 0.337079883 17 2.75122561E-02 19 -1.63768064E-02 18 -2.43701711E-02 21 2.40977807E-03 13 6.13853931E-02 23 5.25827240E-03
 3972 1 8 0.00000000E+00 15 0.505476415 16 0.430713862 17 -2.91190622E-03 18 6.95706457E-02 19 1.68255791E-02 21 -1.48164527E-02 13 -2.21633090E-05 23 -4.83600469E-03
 3973 1 8 0.00000000E+00 15 0.545559525 16 0.334758729 17 5.49697271E-03 18 0.121704422 19 2.70114150E-02 21 -2.10417435E-02 13 -8.79161060E-03 23 -4.69769351E-03
 3974 1 8 0.00000000E+00 15 0.558277547 16 0.251641214 17 1.10020051E-02 18 0.184633672 19 3.27765644E-02 21 -2.67995577E-02 23 -2.01317342E-03 13 -9.51827224E-03
 3975 1 8 0.00000000E+00 15 0.546235979 16 0.186027810 18 0.254836857 17 1.19401580E-02 19 3.26273665E-02 21 -3.14125493E-02 23 3.40498262E-03 13 -3.66059714E-03
 3976 1 8 0.00000000E+00 15 0.518553376 16 0.135484010 18 0.326840341 17 9.16974340E-03 19 2.62797326E-02 21 -3.41841429E-02 23 1.16371382E-02 13 6.21978333E-03
 4007 1 7 0.00000000E+00 20 0.405820787 22 0.136756599 24 6.96005374E-02 14 0.266585469 25 -4.10541557E-02 23 6.19278923E-02 18 0.100362875
 4035 1 8 0.00000000E+00 16 0.716884851 17 3.69580574E-02 15 0.230566770 19 -1.62417032E-02 18 -2.12237984E-02 21 2.65497924E-03 13 4.54009548E-02 23 4.99992026E-03
 4038 1 8 0.00000000E+00 16 0.529977679 15 0.369177371 17 1.16522517E-02 18 9.08861607E-02 19 3.00947763E-02 21 -1.92567408E-02 23 -6.55465527E-03 13 -5.97681804E-03
 4039 1 8 0.00000000E+00 16 0.412057549 15 0.411824197 17 2.63355412E-02 18 0.150708690 19 4.56294157E-02 21 -2.70295106E-02 23 -7.20401015E-03 13 -1.23218577E-02
 4040 1 8 0.00000000E+00 15 0.433958799 16 0.310338289 17 3.23953778E-02 18 0.220377356 19 5.50826155E-02 21 -3.36708464E-02 23 -5.52784791E-03 13 -1.29537191E-02
 4041 1 8 0.00000000E+00 15 0.435758919 16 0.228935987 18 0.297135562 17 3.05522084E-02 19 5.60337193E-02 21 -3.85150239E-02 23 -1.21559505E-03 13 -8.68578255E-03
 4042 1 8 0.00000000E+00 15 0.422219843 18 0.376330465 16 0.165712655 17 2.37123109E-02 19 4.78511788E-02 21 -4.09571528E-02 23 6.04447629E-03 13 -9.13769298E-04
 4043 1 8 0.00000000E+00 18 0.451854676 15 0.399443209 16 0.117049307 19 3.19118015E-02 17 1.46571258E-02 21 -4.05491628E-02 23 1.66352969E-02 13 8.99776444E-03
 4072 1 8 0.00000000E+00 20 0.390762120 22 0.167139351 24 8.54666457E-02 14 0.231618494 25 -4.91543002E-02 23 7.18929470E-02 18 0.107395068 21 -5.12032909E-03
 4101 1 8 0.00000000E+00 16 0.810837150 17 6.31281585E-02 15 0.122837283 19 -1.65358111E-02 18 -2.12767869E-02 21 3.89159052E-03 13 3.20188738E-02 23 5.09954430E-03
 4102 1 8 0.00000000E+00 16 0.855692148 17 -1.71182828E-03 15 0.133290365 19 -1.58295233E-03 18 6.02593273E-03 21 -2.84016365E-03 23 -2.39884976E-04 13 1.13663655E-02
 4103 1 8 0.00000000E+00 16 0.749004781 17 1.50732026E-02 15 0.184994534 19 2.17755288E-02 18 4.91360202E-02 21 -1.25269135E-02 23 -4.92890039E-03 13 -2.52826209E-03
 4104 1 8 0.00000000E+00 16 0.591815770 17 5.09034880E-02 15 0.246151268 18 0.105022296 19 4.84445505E-02 21 -2.29238160E-02 23 -8.31383653E-03 13 -1.10996952E-02
 4105 1 8 0.00000000E+00 16 0.451798022 15 0.293722928 17 6.84324056E-02 18 0.171621531 19 7.19911009E-02 21 -3.23108360E-02 23 -9.87101998E-03 13 -1.53841320E-02
 4106 1 8 0.00000000E+00 16 0.338416576 15 0.322361201 17 6.86893463E-02 18 0.248386011 19 8.69262740E-02 21 -3.99278328E-02 23 -9.27240215E-03 13 -1.55791789E-02
 4107 1 8 0.00000000E+00 16 0.249281660 15 0.332747370 18 0.333510041 17 5.84205911E-02 19 8.94764289E-02 21 -4.51175496E-02 23 -6.16795896E-03 13 -1.21506015E-02
 4108 1 8 0.00000000E+00 18 0.422890306 15 0.328523159 16 0.179980025 19 7.84288496E-02 17 4.34241295E-02 21 -4.72768880E-02 23 -8.75517799E-05 13 -5.88202709E-03
 4109 1 8 0.00000000E+00 18 0.509642899 15 0.314566970 16 0.126382425 19 5.57269230E-02 17 2.76221298E-02 21 -4.59401384E-02 23 9.62133706E-03 13 2.37748539E-03
 4167 1 8 0.00000000E+00 16 0.814939678 17 0.154082373 15 3.73718590E-02 19 -1.67468730E-02 18 -2.24622004E-02 21 5.26322424E-03 23 5.38883731E-03 13 2.21631229E-02
 4168 1 8 0.00000000E+00 16 1.00000000 17 0.00000000E+00 15 0.00000000E+00 19 0.00000000E+00 18 0.00000000E+00 21 0.00000000E+00 23 0.00000000E+00 13 0.00000000E+00
 4169 1 8 0.00000000E+00 16 0.760750175 17 9.88588259E-02 15 8.25751722E-02 19 3.44831310E-02 18 5.14599606E-02 21 -1.36429537E-02 23 -5.79714449E-03 13 -8.68716557E-03
 4170 1 8 0.00000000E+00 16 0.577681720 17 0.138561875 15 0.148780972 19 7.36451969E-02 18 0.111739695 21 -2.59401631E-02 23 -9.96047165E-03 13 -1.45088239E-02
 4171 1 8 0.00000000E+00 16 0.437549919 17 0.140111074 15 0.197229609 18 0.182626531 19 0.108788170 21 -3.66166867E-02 23 -1.23832831E-02 13 -1.73053499E-02
 4172 1 8 0.00000000E+00 16 0.328764260 17 0.121506415 18 0.265235901 15 0.227778614 19 0.131821647 21 -4.50937189E-02 23 -1.28779644E-02 13 -1.71351582E-02
 4173 1 9 0.00000000E+00 16 0.243427247 18 0.359019756 17 9.51537713E-02 19 0.137100279 15 0.242048442 21 -5.00054099E-02 23 -8.05276074E-03 13 -1.33206863E-02 26 -5.37063507E-03
 4174 1 9 0.00000000E+00 18 0.461288452 16 0.175952151 19 0.121926919 15 0.242432997 17 6.69887066E-02 21 -5.19729257E-02 23 -4.41218447E-03 13 -8.53381678E-03 26 -3.67029943E-03
 4175 1 9 0.00000000E+00 18 0.564374447 19 8.87998864E-02 16 0.122709632 15 0.233225912 17 4.15883809E-02 21 -4.98425364E-02 23 2.59565446E-03 13 -2.14729575E-03 26 -1.30411657E-03
 4176 1 10 0.00000000E+00 18 0.653699934 19 4.59061414E-02 15 0.218455866 16 8.11372548E-02 17 2.03569774E-02 21 -4.29598093E-02 23 9.73571092E-03 13 3.47123016E-03 26 -3.62593890E-03 24 1.38226226E-02
 4205 1 8 0.00000000E+00 20 0.451638013 22 0.198629618 24 8.34667981E-02 25 -5.53940572E-02 14 0.181901395 23 6.15383573E-02 18 8.31853077E-02 21 -4.96543059E-03
 4233 1 8 0.00000000E+00 16 0.628935874 17 0.374354273 15 4.42423718E-03 19 -1.57051329E-02 18 -2.08501499E-02 21 5.44681447E-03 23 5.65699674E-03 13 1.77371036E-02
 4234 1 8 0.00000000E+00 16 0.663084745 17 0.327804118 15 -3.90957517E-04 19 6.41977647E-03 18 7.88068864E-03 21 -3.85012152E-03 23 -9.56283184E-04 13 8.05677155E-06
 4235 1 8 0.00000000E+00 16 0.580712259 17 0.311402738 19 5.16023822E-02 15 3.63667235E-02 18 5.24491780E-02 21 -1.55968219E-02 23 -6.68980647E-03 13 -1.02466177E-02
 4236 1 8 0.00000000E+00 16 0.466306865 17 0.284538686 19 0.107896715 15 8.52390006E-02 18 0.110474922 21 -2.78675929E-02 23 -1.11800293E-02 13 -1.54085672E-02
 4237 1 8 0.00000000E+00 16 0.366454720 17 0.238586247 19 0.159250200 18 0.181251124 15 0.125453293 21 -3.91721092E-02 23 -1.42619694E-02 13 -1.75615028E-02
 4238 1 9 0.00000000E+00 16 0.282983333 17 0.186313182 18 0.266256213 19 0.194184706 15 0.152687758 21 -4.76021431E-02 23 -1.19238272E-02 13 -1.61275845E-02 26 -6.77163573E-03
 4239 1 9 0.00000000E+00 18 0.367347270 16 0.213192031 19 0.203917086 17 0.134820074 15 0.165992469 21 -5.32900356E-02 23 -1.19216675E-02 13 -1.39626032E-02 26 -6.09465083E-03
 4240 1 9 0.00000000E+00 18 0.483502328 19 0.183842525 16 0.155048773 17 8.97341445E-02 15 0.167077288 21 -5.44393919E-02 23 -9.82586574E-03 13 -1.01786964E-02 26 -4.76110773E-03
 4241 1 10 0.00000000E+00 18 0.608158052 19 0.135655895 16 0.106939249 17 5.33264913E-02 15 0.158581600 21 -5.07385880E-02 23 -5.89269493E-03 13 -5.63431997E-03 26 -4.20616195E-03 24 3.81048815E-03
 4242 1 10 0.00000000E+00 18 0.724549711 19 7.04713091E-02 16 6.80937171E-02 21 -4.21546251E-02 17 2.58402638E-02 15 0.145427793 23 2.90187588E-03 13 -1.09827037E-04 26 -3.29718436E-03 24 8.27696919E-03
 4243 1 10 0.00000000E+00 18 0.800799370 19 9.59881488E-03 21 -2.70978399E-02 16 3.87637392E-02 15 0.134513006 17 5.87026682E-03 23 1.91432834E-02 13 6.07733289E-03 26 -2.96346657E-03 24 1.52954645E-02
 4271 1 8 0.00000000E+00 20 0.457738400 22 0.228728861 24 8.86883587E-02 25 -5.97856194E-02 14 0.154560760 23 5.97720519E-02 18 7.57471025E-02 21 -5.44991251E-03
 4299 1 8 0.00000000E+00 17 0.641659021 16 0.365164340 19 -1.29861040E-02 15 -3.00323078E-03 18 -2.12242454E-02 21 7.37774791E-03 23 6.61686435E-03 13 1.63955744E-02
 4300 1 8 0.00000000E+00 17 0.660438001 16 0.330129057 19 7.59444991E-03 15 -6.60848164E-04 18 7.59980548E-03 21 -4.12974646E-03 23 -1.02479069E-03 13 5.41012087E-05
 4301 1 8 0.00000000E+00 17 0.570608795 16 0.321744978 19 7.31535926E-02 18 4.70335856E-02 15 1.86974481E-02 21 -1.51062319E-02 23 -6.79000840E-03 13 -9.34217125E-03
 4304 1 9 0.00000000E+00 17 0.247980207 16 0.213880628 19 0.277741164 18 0.246957198 15 9.59276855E-02 21 -4.76688221E-02 23 -1.36518786E-02 13 -1.48922773E-02 26 -6.27392298E-03
 4305 1 9 0.00000000E+00 18 0.350010276 19 0.296053797 17 0.168842271 16 0.166640311 21 -5.32973595E-02 15 0.105802312 23 -1.46192936E-02 13 -1.33171296E-02 26 -6.11517532E-03
 4306 1 10 0.00000000E+00 18 0.476830423 19 0.272178113 17 0.105775796 16 0.122550555 21 -5.25414646E-02 15 0.105242372 23 -1.34427818E-02 13 -1.02781709E-02 26 -4.75441013E-03 24 -1.56042050E-03
 4307 1 10 0.00000000E+00 18 0.625788152 19 0.204423726 17 5.89390807E-02 16 8.28424394E-02 21 -4.56240736E-02 15 9.50756893E-02 23 -1.09322872E-02 13 -6.69870805E-03 26 -3.84496222E-03 24 3.09512179E-05
 4308 1 10 0.00000000E+00 18 0.783901513 19 0.104639187 21 -3.50400805E-02 17 2.65071858E-02 16 4.82659079E-02 15 7.86168277E-02 23 -4.56549600E-03 13 -2.41676671E-03 26 -2.54421658E-03 24 2.63595651E-03
 4309 1 10 0.00000000E+00 18 0.895170629 19 1.02658402E-02 21 -1.76839046E-02 17 4.71693138E-03 16 2.16038600E-02 15 6.62327260E-02 23 1.09981401E-02 13 2.56761676E-03 26 -1.94373808E-03 24 8.07191432E-03
 4310 1 11 0.00000000E+00 18 0.881999791 19 -3.12903076E-02 21 1.43291494E-02 17 -1.07707828E-02 16 6.71744300E-03 15 7.12474063E-02 23 4.18929085E-02 26 -4.25947225E-03 13 7.08050840E-03 24 8.72919802E-03 22 1.43241836E-02
 4366 1 9 0.00000000E+00 17 1.00000000 16 0.00000000E+00 19 0.00000000E+00 18 0.00000000E+00 15 0.00000000E+00 21 0.00000000E+00 23 0.00000000E+00 13 0.00000000E+00 26 0.00000000E+00
 4367 1 9 0.00000000E+00 17 0.760879993 16 0.105752774 19 0.112205647 18 3.21058221E-02 15 8.49605165E-03 21 -7.94742536E-03 23 -4.24393080E-03 13 -6.13155495E-03 26 -1.11738627E-03
 4368 1 9 0.00000000E+00 17 0.570857823 16 0.150608912 19 0.218031064 18 7.51888901E-02 15 2.46525593E-02 21 -1.88488476E-02 23 -8.17501452E-03 13 -1.00310016E-02 26 -2.28440575E-03
 4369 1 9 0.00000000E+00 17 0.417103022 16 0.156198189 19 0.311898887 18 0.131176695 21 -3.13831195E-02 15 4.19409126E-02 23 -1.14935301E-02 13 -1.19920811E-02 26 -3.44898156E-03
 4370 1 9 0.00000000E+00 19 0.383937418 17 0.290281594 16 0.140546590 18 0.203798130 21 -4.29134369E-02 15 5.51223755E-02 23 -1.39290038E-02 13 -1.23457825E-02 26 -4.49790386E-03
 4371 1 9 0.00000000E+00 19 0.418268651 18 0.299377173 17 0.187111929 16 0.114930399 21 -4.88980524E-02 15 6.11386038E-02 23 -1.52893262E-02 13 -1.14103975E-02 26 -5.22899162E-03
 4372 1 10 0.00000000E+00 18 0.425963432 19 0.396016508 17 0.108410224 16 8.57251883E-02 21 -4.42285724E-02 15 5.87664880E-02 23 -1.43787954E-02 13 -9.09386668E-03 26 -4.25406266E-03 24 -2.92654452E-03
 4373 1 10 0.00000000E+00 18 0.587275982 19 0.309088945 21 -2.84642316E-02 17 5.40664494E-02 16 5.61287105E-02 15 4.73255478E-02 23 -1.27486428E-02 13 -6.55780453E-03 26 -3.75570497E-03 24 -2.35922914E-03
 4374 1 10 0.00000000E+00 18 0.780797184 19 0.169732049 21 -9.90368519E-03 17 1.99917071E-02 16 2.74657216E-02 15 2.74640396E-02 23 -8.24460573E-03 26 -2.35336740E-03 13 -3.49470763E-03 24 -1.45432900E-03
 4375 1 10 0.00000000E+00 18 1.00000000 19 0.00000000E+00 21 0.00000000E+00 17 0.00000000E+00 16 0.00000000E+00 15 0.00000000E+00 23 0.00000000E+00 26 0.00000000E+00 13 0.00000000E+00 24 0.00000000E+00
 4376 1 11 0.00000000E+00 18 0.892101586 19 -1.41011830E-02 21 5.57467267E-02 17 -1.53340120E-02 23 4.47971895E-02 16 -4.46338020E-03 15 2.55152825E-02 26 -4.74265264E-03 24 6.63689850E-03 13 4.32619778E-03 22 9.51732136E-03
 4377 1 11 0.00000000E+00 18 0.799777567 19 -3.05841342E-02 21 9.24101844E-02 23 9.21102315E-02 17 -2.48836800E-02 16 -7.99304619E-03 15 4.53714877E-02 26 -8.49414896E-03 24 1.39717860E-02 13 8.83291010E-03 22 1.94808524E-02
 4432 1 9 0.00000000E+00 17 0.892537892 16 -5.35946526E-03 19 0.100474365 18 -1.71272643E-02 21 1.80228334E-02 15 -7.03979703E-03 23 4.61707386E-04 13 6.87665073E-03 26 1.11530982E-02
 4433 1 9 0.00000000E+00 17 0.776702523 16 1.68586019E-02 19 0.187918097 18 8.63828883E-03 21 8.57782178E-03 15 -8.92207667E-04 23 -3.36201279E-03 13 -8.45563656E-04 26 6.40444504E-03
 4434 1 9 0.00000000E+00 17 0.607035875 16 5.65971024E-02 19 0.297830284 18 4.14782092E-02 21 -2.58330721E-03 15 8.51043500E-03 23 -7.13766832E-03 13 -5.33452770E-03 26 3.60358460E-03
 4435 1 9 0.00000000E+00 17 0.445886642 19 0.408176422 16 7.67110735E-02 18 8.35262984E-02 21 -1.62708201E-02 15 1.88958663E-02 23 -1.03094792E-02 13 -7.79121695E-03 26 1.17521698E-03
 4436 1 9 0.00000000E+00 19 0.506018460 17 0.303380877 18 0.138286307 16 7.82353431E-02 21 -3.06436922E-02 15 2.70319004E-02 23 -1.24869226E-02 13 -8.68169498E-03 26 -1.14059879E-03
 4437 1 9 0.00000000E+00 19 0.569611430 18 0.213499203 17 0.183110133 16 6.77536204E-02 21 -3.93491015E-02 15 3.04068625E-02 23 -1.34454034E-02 13 -8.37178901E-03 26 -3.21493275E-03
 4438 1 10 0.00000000E+00 19 0.560559511 18 0.323189884 21 -2.94763967E-02 17 9.25441235E-02 16 5.10725006E-02 15 2.76793726E-02 23 -1.21857012E-02 26 -3.56597011E-03 13 -6.86501293E-03 24 -2.95232725E-03
 4439 1 10 0.00000000E+00 18 0.474050432 19 0.455698341 21 5.74993948E-03 17 3.62526141E-02 16 3.20843309E-02 15 1.82230826E-02 23 -9.84049123E-03 26 -4.17855848E-03 13 -5.32520609E-03 24 -2.71447119E-03
 4440 1 10 0.00000000E+00 18 0.645758808 19 0.291321695 21 5.09021766E-02 17 5.60853304E-03 16 1.30845821E-02 23 -1.99278374E-03 15 4.42293612E-03 26 -4.11159266E-03 13 -3.29728494E-03 24 -1.69704447E-03
 4441 1 10 0.00000000E+00 18 0.772503912 19 0.136043176 21 9.35869217E-02 17 -1.14150913E-02 16 -2.17057578E-03 23 1.84743050E-02 15 -4.06883750E-03 26 -4.57066530E-03 24 2.13772804E-03 13 -5.20865258E-04
 4442 1 11 0.00000000E+00 18 0.773557961 19 4.85988036E-02 21 0.136062324 23 5.84817007E-02 17 -2.23280638E-02 16 -8.86698905E-03 15 5.74277621E-03 26 -7.46655185E-03 24 6.08821958E-03 13 2.57360982E-03 22 7.55619770E-03
 4443 1 11 0.00000000E+00 18 0.718130589 19 2.38692411E-03 21 0.164082572 23 0.109613612 17 -2.92990338E-02 16 -1.13722309E-02 15 2.22859923E-02 26 -1.08519020E-02 24 1.27325701E-02 22 1.60971060E-02 13 6.19382551E-03
 4444 1 11 0.00000000E+00 18 0.656045675 21 0.172641769 19 -2.62585096E-02 23 0.163752303 17 -3.33977416E-02 16 -1.28285866E-02 15 3.72903235E-02 24 2.06835885E-02 26 -1.35543160E-02 22 2.56054495E-02 13 1.00200446E-02
 4476 1 5 0.00000000E+00 20 0.851077616 22 -8.48568324E-03 25 4.68816720E-02 24 2.10265559E-03 14 0.108423762
 4498 1 9 0.00000000E+00 17 0.795394838 16 -9.09221359E-03 19 0.183529899 18 -3.73672359E-02 21 4.17190120E-02 15 -1.25560984E-02 23 2.14765919E-03 13 1.34650609E-02 26 2.27590986E-02
 4499 1 9 0.00000000E+00 17 0.713315189 16 -8.32801405E-03 19 0.268085986 18 -1.93014871E-02 21 3.42987627E-02 15 -8.76713730E-03 23 -1.49814587E-03 13 5.55216148E-03 26 1.66426711E-02
 4500 1 9 0.00000000E+00 17 0.581719637 19 0.376053810 16 1.05366167E-02 18 2.57496885E-03 21 2.47884449E-02 15 -3.01407860E-03 23 -5.01659699E-03 13 3.50086339E-04 26 1.20071452E-02
 4501 1 9 0.00000000E+00 19 0.496571362 17 0.435362190 16 2.67570969E-02 18 2.87833195E-02 21 1.18962731E-02 15 3.35288141E-03 23 -7.90309068E-03 26 7.95684569E-03 13 -2.77688005E-03
 4502 1 9 0.00000000E+00 19 0.621062875 17 0.291441470 18 6.03516102E-02 16 3.31724696E-02 21 -4.77209827E-03 15 8.52439646E-03 23 -9.55452118E-03 26 4.04836703E-03 13 -4.27458063E-03
 4503 1 10 0.00000000E+00 19 0.733086705 18 0.102010511 17 0.158801705 21 -2.14512385E-02 16 3.04550920E-02 15 1.10266302E-02 23 -8.69177282E-03 26 1.00987218E-03 13 -4.20733588E-03 24 -2.04019016E-03
 4504 1 10 0.00000000E+00 19 0.763632894 18 0.176065788 21 -1.22221205E-02 17 5.61225154E-02 16 2.22227890E-02 15 9.35913529E-03 23 -7.24224141E-03 26 -2.33572396E-03 13 -3.76949832E-03 24 -1.83354598E-03
 4505 1 10 0.00000000E+00 19 0.618900180 18 0.311865181 21 5.90141416E-02 17 8.18538014E-03 16 1.27552999E-02 23 -4.73072100E-03 15 3.40856262E-03 26 -4.35788510E-03 13 -3.31437145E-03 24 -1.72573724E-03
 4506 1 10 0.00000000E+00 18 0.459274381 19 0.411684811 21 0.143839628 17 -1.14224898E-02 16 3.10261361E-03 23 5.91722364E-03 15 -3.62650817E-03 26 -5.87395346E-03 24 -5.11840335E-04 13 -2.38386798E-03
 4507 1 10 0.00000000E+00 18 0.564844549 19 0.232766688 21 0.208709851 17 -2.20102426E-02 23 3.18160057E-02 16 -4.96567832E-03 15 -6.14444725E-03 26 -7.72362016E-03 24 3.30686546E-03 13 -5.99985302E-04
 4508 1 11 0.00000000E+00 18 0.603166878 19 0.109930471 21 0.247164518 23 7.51672909E-02 17 -2.87021454E-02 16 -9.76661034E-03 15 -5.74999664E-04 26 -1.04942210E-02 24 5.90973720E-03 13 1.47776271E-03 22 6.72130100E-03
 4509 1 12 0.00000000E+00 18 0.592420816 21 0.258842468 19 3.55437025E-02 23 0.131587029 17 -3.28677110E-02 16 -1.20080784E-02 15 1.04655633E-02 26 -1.29773756E-02 24 1.17742056E-02 22 1.36336461E-02 13 4.28344123E-03 27 -6.97695825E-04
 4510 1 11 0.00000000E+00 18 0.560203195 21 0.248394981 19 -8.25541466E-03 23 0.193440974 17 -3.47732827E-02 16 -1.23975947E-02 15 2.62314193E-02 26 -1.49441371E-02 24 1.93251297E-02 22 2.27831602E-02 27 -8.44326678E-06
 4541 1 7 0.00000000E+00 20 0.921695113 22 -5.30791888E-03 25 2.39006728E-02 24 -6.93428377E-03 14 5.16541004E-02 23 9.93245095E-03 27 5.05985692E-03
 4542 1 6 0.00000000E+00 20 0.872091532 22 -6.50126766E-03 25 5.95884658E-02 24 -1.31051010E-02 14 7.40318596E-02 23 1.38944983E-02
 4543 1 5 0.00000000E+00 20 0.818722546 22 -3.04039288E-03 25 9.37049538E-02 24 -1.03784082E-02 14 0.100991309
 4564 1 9 0.00000000E+00 17 0.709416807 16 -1.13762757E-02 19 0.245861426 18 -5.80865666E-02 21 7.08886161E-02 15 -1.65834334E-02 23 5.15053468E-03 13 1.97338760E-02 26 3.49950083E-02
 4565 1 9 0.00000000E+00 17 0.640209138 19 0.328627020 16 -1.71401873E-02 18 -4.72175218E-02 21 6.82014227E-02 15 -1.44814700E-02 23 1.69912318E-03 26 2.81848144E-02 13 1.19176190E-02
 4566 1 9 0.00000000E+00 17 0.533575177 19 0.431911618 16 -1.05174184E-02 18 -3.50803360E-02 21 6.41254336E-02 15 -1.09634129E-02 23 -1.60712667E-03 26 2.22809371E-02 13 6.27516396E-03
 4567 1 9 0.00000000E+00 19 0.551724494 17 0.406312615 16 -1.19964546E-03 18 -2.23917998E-02 21 5.74749820E-02 15 -6.89176517E-03 23 -4.34973836E-03 26 1.68045014E-02 13 2.51636188E-03
 4568 1 9 0.00000000E+00 19 0.685578883 17 0.271207184 18 -1.04929451E-02 21 4.65822704E-02 16 4.54565184E-03 15 -3.27121746E-03 23 -5.86888520E-03 26 1.13702258E-02 13 3.48821719E-04
