points0.pts
zone0.inf
 152 271
 38
PP0
PP1
PP2
PP3
PP4
PP5
PP6
PP7
PP8
PP9
PP10
PP11
PP12
PP13
PP14
PP15
PP16
PP17
PP18
PP19
PP20
PP21
PP22
PP23
PP24
PP25
PP26
PP27
PP28
PP29
PP30
PP31
PP32
PP33
PP34
PP35
PP36
PP37
 25810 1 12 0.00000000E+00 28 0.615724206 29 0.134969503 30 7.69038051E-02 27 6.94549009E-02 31 0.130476683 26 -1.31727168E-02 32 -3.83365862E-02 33 2.97037959E-02 22 -8.43290333E-03 35 -1.42711215E-02 36 1.99765246E-02 37 -2.99607147E-03
 25815 1 12 0.00000000E+00 28 0.792134106 29 4.45846580E-02 30 3.46260443E-02 27 8.80355295E-03 31 0.102935381 26 -1.45955104E-02 32 -2.45559998E-02 22 -4.39203763E-03 33 3.64766680E-02 35 -1.20233642E-02 36 3.12509388E-02 37 4.75558359E-03
 25816 1 12 0.00000000E+00 28 0.807055473 29 3.32578793E-02 30 2.88185775E-02 27 8.77503597E-04 31 9.87970978E-02 26 -1.46495076E-02 32 -2.26769429E-02 22 1.12429203E-04 33 3.82694863E-02 35 -1.17707001E-02 36 3.46908197E-02 37 7.21788919E-03
 25817 1 12 0.00000000E+00 28 0.814383924 29 2.40045078E-02 30 2.38774139E-02 27 -5.37271751E-03 31 9.55926031E-02 26 -1.45229166E-02 32 -2.12103277E-02 22 6.04602648E-03 33 4.02767062E-02 35 -1.16242506E-02 36 3.85586023E-02 37 9.99042671E-03
 25818 1 12 0.00000000E+00 28 0.815339208 29 1.65245142E-02 30 1.96995009E-02 27 -1.01786498E-02 31 9.31800678E-02 26 -1.42367426E-02 32 -2.00873632E-02 22 1.31130340E-02 33 4.24246825E-02 35 -1.15572279E-02 36 4.27526943E-02 37 1.30263036E-02
 25901 1 18 0.00000000E+00 25 0.473856658 23 -7.63487443E-03 24 0.121654727 34 0.280231625 21 -3.48290801E-02 20 -1.26520116E-02 19 -1.04385484E-02 29 2.89754495E-02 30 3.42602804E-02 27 1.42957307E-02 26 4.47993800E-02 32 5.06419726E-02 31 -1.44910915E-02 33 -6.44916715E-03 35 9.13559739E-03 18 1.34164235E-02 17 1.51372259E-03 22 1.37132136E-02
 25902 1 18 0.00000000E+00 25 0.470461756 23 -9.58919898E-03 34 0.281322896 24 0.111532047 21 -3.14747132E-02 20 -1.26348268E-02 19 -9.60376393E-03 29 3.09986919E-02 30 3.66979726E-02 27 1.52331684E-02 26 4.82938141E-02 32 5.44201285E-02 31 -1.58634000E-02 33 -7.23256776E-03 35 9.58953612E-03 18 1.21289492E-02 17 1.81368575E-03 22 1.39058298E-02
 25903 1 18 0.00000000E+00 25 0.465856493 23 -1.12954285E-02 34 0.282075435 24 0.102014445 21 -2.81643737E-02 20 -1.26155606E-02 29 3.31419706E-02 30 3.92650813E-02 19 -8.78971629E-03 27 1.62378047E-02 26 5.19213602E-02 32 5.83543554E-02 31 -1.72658917E-02 33 -8.02797079E-03 35 1.01289572E-02 18 1.09155551E-02 22 1.41278682E-02 17 2.11960007E-03
 25919 1 19 0.00000000E+00 29 9.86303091E-02 30 0.103783429 25 0.299396396 27 5.70740327E-02 26 0.120596074 32 0.130177230 34 0.236067399 31 -2.65838094E-02 33 -1.18790418E-02 23 -1.57574937E-02 35 4.26794291E-02 22 2.98114680E-02 21 7.47332582E-03 24 1.72429457E-02 28 -6.06891662E-02 36 -1.93684381E-02 20 -9.23778117E-03 19 5.61485114E-03 37 -5.03116287E-03
 25920 1 19 0.00000000E+00 29 0.104328260 30 0.109297037 27 6.03690371E-02 26 0.124566823 25 0.286848187 32 0.135061711 31 -2.71868035E-02 34 0.229312986 33 -1.24777379E-02 23 -1.52739398E-02 22 2.96947677E-02 35 4.38946523E-02 21 8.37523211E-03 28 -6.32081851E-02 24 1.48438094E-02 36 -2.01054793E-02 37 -5.04732225E-03 20 -9.07490589E-03 19 5.78185590E-03
 25946 1 14 0.00000000E+00 29 0.706546962 30 0.233493596 27 4.78038043E-02 31 -1.93458423E-02 26 1.92835163E-02 32 2.95923147E-02 28 -3.06123029E-02 33 -7.46041071E-03 22 -2.50435388E-03 35 4.88532195E-03 36 -4.24857670E-03 34 1.12080825E-02 37 -5.17617271E-04 25 1.18754786E-02
 25947 1 14 0.00000000E+00 29 0.787577569 30 0.194401622 27 1.71355717E-02 31 -1.19094392E-02 26 8.74769501E-03 32 1.40897119E-02 28 -1.57024693E-02 33 -3.92219005E-03 22 -1.58701953E-03 35 2.36574840E-03 36 -2.16897577E-03 34 5.48342895E-03 37 -2.72969221E-04 25 5.76171558E-03
 25948 1 14 0.00000000E+00 29 0.831600726 30 0.165212810 27 -9.84166865E-04 31 1.97649453E-04 26 -1.91229235E-04 32 6.58600538E-06 28 4.53354232E-03 33 -5.52994432E-04 22 -9.17125144E-04 35 8.70819276E-05 36 -2.29312180E-04 34 6.83096878E-04 37 -1.09651635E-04 25 6.63010287E-04
 25949 1 14 0.00000000E+00 29 0.779970229 30 0.179002136 27 1.55687621E-02 31 1.68768931E-02 26 -7.38585228E-03 32 -1.21363997E-02 28 3.33984196E-02 33 2.27583991E-03 22 -1.21052982E-03 35 -1.88076508E-03 36 1.39471970E-03 34 -2.81677884E-03 37 -9.37005243E-05 25 -2.96296552E-03
 25950 1 14 0.00000000E+00 29 0.691331148 30 0.203058586 27 4.45115082E-02 31 3.73134129E-02 26 -1.27437552E-02 28 6.76344261E-02 32 -2.22600326E-02 33 4.86282213E-03 22 -1.84558821E-03 35 -3.59622738E-03 36 2.87570665E-03 34 -5.40205697E-03 37 -1.56328155E-04 25 -5.58361784E-03
 25955 1 13 0.00000000E+00 29 0.360370755 30 0.189045668 27 0.113133565 31 0.136200964 28 0.272061259 26 -2.03813147E-02 32 -4.76723760E-02 33 1.87581852E-02 22 -5.88046852E-03 35 -9.58092604E-03 36 1.02900984E-02 37 -1.38197956E-03 34 -1.49634294E-02
 25958 1 13 0.00000000E+00 29 0.243972316 28 0.409615606 30 0.142608628 27 0.100850195 31 0.159893081 26 -1.77190732E-02 32 -4.81403247E-02 33 2.73481831E-02 22 -6.95962086E-03 35 -1.16296420E-02 36 1.58533454E-02 37 -1.17071671E-03 34 -1.45219658E-02
 25968 1 12 0.00000000E+00 28 0.770873070 29 3.76882739E-02 30 3.38096023E-02 31 0.118604690 27 6.52115152E-04 26 -1.64530221E-02 32 -2.66165342E-02 33 4.62117605E-02 22 3.93327282E-05 35 -1.40621020E-02 36 4.12441120E-02 37 8.00868776E-03
 25969 1 12 0.00000000E+00 28 0.780110538 29 2.83205640E-02 30 2.83001456E-02 31 0.114142552 27 -5.23225404E-03 26 -1.61681175E-02 32 -2.49481257E-02 33 4.80422415E-02 22 5.50442003E-03 35 -1.38638169E-02 36 4.50730287E-02 37 1.07188467E-02
 25970 1 12 0.00000000E+00 28 0.783778310 29 2.05584839E-02 30 2.35840529E-02 31 0.110370986 27 -9.92742646E-03 26 -1.57608148E-02 32 -2.35734023E-02 33 4.99332137E-02 22 1.19355898E-02 35 -1.37192970E-02 36 4.91513647E-02 37 1.36689134E-02
 25973 1 12 0.00000000E+00 28 0.771285772 29 4.53455374E-03 30 1.31852636E-02 31 0.102009445 27 -1.87116433E-02 26 -1.40035115E-02 32 -2.06360985E-02 33 5.54590598E-02 22 3.46439146E-02 36 6.20704666E-02 35 -1.34020168E-02 37 2.35647745E-02
 26053 1 18 0.00000000E+00 25 0.454486251 23 -7.34493881E-03 34 0.296455592 24 0.123203062 21 -3.52000929E-02 20 -1.22873168E-02 19 -1.06579103E-02 29 2.90589929E-02 30 3.47434208E-02 32 5.17477132E-02 27 1.42449196E-02 26 4.38513868E-02 31 -1.45223569E-02 33 -6.37094909E-03 35 9.45892092E-03 18 1.41782323E-02 17 1.55539776E-03 22 1.33996792E-02
 26054 1 18 0.00000000E+00 25 0.451342165 23 -9.15580895E-03 34 0.297534406 24 0.113266215 21 -3.20292413E-02 20 -1.22691644E-02 19 -9.84384865E-03 29 3.10470331E-02 30 3.71988118E-02 32 5.56227714E-02 27 1.51467975E-02 26 4.71637584E-02 31 -1.59035008E-02 33 -7.15481909E-03 35 9.94475558E-03 18 1.28440056E-02 17 1.79728586E-03 22 1.34483762E-02
 26068 1 19 0.00000000E+00 25 0.325471103 34 0.266974062 29 8.24221820E-02 30 8.99048597E-02 27 4.68298383E-02 32 0.119268954 26 0.103112586 31 -2.45829206E-02 23 -1.64661817E-02 33 -9.88944434E-03 21 1.92154723E-03 35 4.07267101E-02 24 2.77225487E-02 22 2.68861502E-02 28 -5.24281897E-02 20 -9.08982754E-03 19 4.17964067E-03 36 -1.77514907E-02 37 -5.21213282E-03
 26069 1 19 0.00000000E+00 25 0.313619107 34 0.261039555 29 8.72326344E-02 30 9.49473530E-02 27 4.95594628E-02 32 0.124662809 26 0.107068099 31 -2.53503118E-02 33 -1.03885401E-02 23 -1.61385871E-02 35 4.25066985E-02 21 3.29695852E-03 24 2.44399440E-02 22 2.70450152E-02 28 -5.49999103E-02 20 -9.01735481E-03 36 -1.86764505E-02 19 4.45282785E-03 37 -5.29930601E-03
 26070 1 19 0.00000000E+00 29 9.22827050E-02 30 0.100209996 25 0.301674277 34 0.254656225 27 5.24055175E-02 32 0.130064398 26 0.110923380 31 -2.60632765E-02 33 -1.09139839E-02 23 -1.57618821E-02 35 4.41708788E-02 21 4.51887120E-03 22 2.70951111E-02 24 2.14442443E-02 28 -5.75544424E-02 36 -1.95643250E-02 20 -8.91777594E-03 37 -5.35870669E-03 19 4.68878029E-03
 26071 1 19 0.00000000E+00 29 9.75902602E-02 30 0.105703808 27 5.53705357E-02 25 0.289670646 34 0.247845739 32 0.135446027 26 0.114652902 31 -2.67128386E-02 33 -1.14682633E-02 23 -1.53430672E-02 35 4.56991158E-02 22 2.70278938E-02 21 5.59070660E-03 24 1.87176224E-02 28 -6.00836575E-02 36 -2.04088483E-02 37 -5.39297424E-03 20 -8.79248697E-03 19 4.88689402E-03
 26098 1 14 0.00000000E+00 29 0.602692604 30 0.354739457 27 2.78873965E-02 31 -1.91635899E-02 26 1.71802137E-02 32 3.35433334E-02 28 -2.96462085E-02 33 -8.37331265E-03 22 -2.23921565E-03 35 5.33648860E-03 36 -4.65253508E-03 34 1.17336260E-02 37 -5.71035314E-04 25 1.15328012E-02
 26099 1 14 0.00000000E+00 29 0.646889925 30 0.342689693 27 7.80531298E-03 31 -1.26414252E-02 26 7.79076247E-03 32 1.58805680E-02 28 -1.37301683E-02 33 -4.56010643E-03 22 -1.70163251E-03 35 2.60451739E-03 36 -2.44303001E-03 34 5.94383292E-03 37 -3.33249976E-04 25 5.80497039E-03
 26100 1 14 0.00000000E+00 29 0.664055884 30 0.330798864 27 -1.54079788E-03 31 4.92260617E-04 26 -3.04604851E-04 32 -4.19390271E-05 28 7.11330120E-03 33 -9.04653396E-04 22 -1.43603527E-03 35 1.40389850E-04 36 -3.60374368E-04 34 1.11208146E-03 37 -1.76035042E-04 25 1.05163292E-03
 26101 1 14 0.00000000E+00 29 0.639508307 30 0.325752258 27 5.78924036E-03 31 2.07545776E-02 26 -6.96249260E-03 32 -1.36176115E-02 28 3.38694230E-02 33 2.41006189E-03 22 -1.67507236E-03 35 -2.02169339E-03 36 1.53356150E-03 34 -2.63471552E-03 37 -1.19667253E-04 25 -2.58619338E-03
 26102 1 14 0.00000000E+00 29 0.587929726 30 0.321334392 31 4.64661196E-02 27 2.37265192E-02 26 -1.21314246E-02 32 -2.47062519E-02 28 6.55988976E-02 33 5.48790442E-03 22 -2.26301304E-03 35 -3.90793988E-03 36 3.30174202E-03 37 -1.40872246E-04 34 -5.43724373E-03 25 -5.25858346E-03
 26120 1 12 0.00000000E+00 28 0.735980332 29 4.08268571E-02 30 3.81239615E-02 31 0.138254210 27 -5.00400238E-05 26 -1.79738794E-02 32 -3.02404463E-02 33 5.44523336E-02 22 2.50695652E-04 35 -1.63243189E-02 36 4.79377396E-02 37 8.76252353E-03
 26121 1 12 0.00000000E+00 28 0.746577859 29 3.15715782E-02 30 3.21446955E-02 31 0.132569417 27 -5.47252456E-03 26 -1.75562743E-02 32 -2.84246635E-02 33 5.61182015E-02 22 5.35779260E-03 35 -1.60880107E-02 36 5.17713018E-02 37 1.14306277E-02
 26122 1 12 0.00000000E+00 28 0.752292931 29 2.37529818E-02 30 2.69886479E-02 31 0.127512783 27 -9.92769562E-03 26 -1.70441344E-02 32 -2.68601403E-02 33 5.77720031E-02 22 1.12918727E-02 36 5.57848066E-02 35 -1.58830490E-02 37 1.43189747E-02
 26206 1 18 0.00000000E+00 25 0.432646275 34 0.314053416 23 -8.76744743E-03 24 0.114493780 21 -3.23863365E-02 20 -1.18835121E-02 29 3.09865028E-02 30 3.75708751E-02 19 -1.00337081E-02 32 5.66609353E-02 27 1.50066251E-02 26 4.59473841E-02 31 -1.58958975E-02 33 -7.04613514E-03 35 1.02814361E-02 18 1.35202054E-02 17 1.81185291E-03 22 1.30337356E-02
 26217 1 19 0.00000000E+00 25 0.346828192 34 0.296503276 29 6.85047507E-02 30 7.67905787E-02 32 0.106355377 23 -1.64406691E-02 27 3.83317322E-02 26 8.70097131E-02 31 -2.21721195E-02 33 -8.17442778E-03 21 -4.75838641E-03 24 4.11210284E-02 35 3.69358025E-02 22 2.38636713E-02 20 -8.64375476E-03 19 2.63433554E-03 28 -4.41159979E-02 36 -1.54803274E-02 37 -5.09276800E-03
 26221 1 19 0.00000000E+00 34 0.274057359 25 0.302653819 29 8.60657692E-02 30 9.61779505E-02 32 0.128997400 27 4.80607785E-02 26 0.101929225 31 -2.54822988E-02 33 -9.91984550E-03 23 -1.56334937E-02 35 4.53300215E-02 21 1.59555546E-03 24 2.58512236E-02 22 2.46441569E-02 28 -5.43456115E-02 36 -1.96015872E-02 20 -8.56420305E-03 37 -5.63931372E-03 19 3.82311502E-03
 26222 1 19 0.00000000E+00 29 9.09938812E-02 30 0.101590447 34 0.267227232 25 0.291248918 32 0.134803832 27 5.07348925E-02 31 -2.61834450E-02 26 0.105437994 33 -1.04172397E-02 23 -1.52871478E-02 35 4.71841767E-02 21 2.81778583E-03 22 2.46106256E-02 24 2.27937941E-02 28 -5.68743050E-02 36 -2.05530971E-02 37 -5.69444802E-03 20 -8.47641472E-03 19 4.04249644E-03
 26223 1 19 0.00000000E+00 29 9.61656570E-02 30 0.107254468 34 0.259953588 27 5.35076782E-02 32 0.140620500 25 0.279772013 31 -2.68143844E-02 26 0.108809419 33 -1.09454235E-02 23 -1.48981903E-02 35 4.88965325E-02 22 2.44700536E-02 21 3.89860733E-03 24 2.00046860E-02 28 -5.93767688E-02 36 -2.14599799E-02 37 -5.72329434E-03 20 -8.36323109E-03 19 4.22805035E-03
 26224 1 19 0.00000000E+00 29 0.101598352 30 0.113185391 27 5.63795678E-02 32 0.146417543 34 0.252262712 31 -2.73641720E-02 26 0.112014450 25 0.268252403 33 -1.15083875E-02 35 5.04447743E-02 23 -1.44723579E-02 22 2.42158752E-02 21 4.84151859E-03 28 -6.18442073E-02 24 1.74673069E-02 36 -2.23153234E-02 37 -5.72867878E-03 20 -8.22584890E-03 19 4.37909272E-03
 26241 1 16 0.00000000E+00 29 0.268441528 30 0.285175860 27 0.103140868 31 -1.37115875E-02 32 0.180264682 26 9.96169224E-02 33 -2.56652869E-02 28 -8.28567892E-02 22 3.06636584E-03 35 3.65690067E-02 34 8.83930400E-02 36 -2.20240969E-02 25 8.40443820E-02 37 -3.46832885E-03 23 -5.66062192E-03 21 4.67408588E-03
 26242 1 15 0.00000000E+00 29 0.286414951 30 0.302804828 27 0.101895697 31 -1.18882740E-02 32 0.172202751 26 9.22417417E-02 33 -2.58559156E-02 28 -8.10870230E-02 22 1.75038329E-03 35 3.33376452E-02 34 7.87765607E-02 36 -2.07279045E-02 25 7.48762563E-02 37 -3.11746355E-03 23 -1.62422494E-03
 26243 1 15 0.00000000E+00 29 0.305962175 30 0.321866274 31 -1.03755305E-02 27 9.91026461E-02 32 0.162118837 26 8.39674845E-02 33 -2.57062409E-02 28 -7.86938742E-02 22 4.14964801E-04 35 2.99748406E-02 34 6.93103522E-02 36 -1.93223041E-02 25 6.57537058E-02 37 -2.83070561E-03 23 -1.54261221E-03
 26251 1 14 0.00000000E+00 29 0.493407160 30 0.497935057 31 -1.29678724E-02 27 4.26788768E-03 32 1.80853177E-02 26 7.00769993E-03 28 -1.26705468E-02 33 -5.14264591E-03 22 -1.65959389E-03 35 2.84269964E-03 36 -2.68567144E-03 34 6.24567829E-03 37 -3.68481968E-04 25 5.70332585E-03
 26252 1 14 0.00000000E+00 29 0.497244865 30 0.496898025 31 7.85460754E-04 27 -1.69557007E-03 32 -1.17182542E-04 26 -3.39663995E-04 28 7.83961918E-03 33 -1.04493555E-03 22 -1.57932413E-03 35 1.60276555E-04 36 -3.98732722E-04 34 1.27309689E-03 37 -1.98625246E-04 25 1.17270963E-03
 26253 1 14 0.00000000E+00 29 0.486275345 30 0.479146361 31 2.58659441E-02 27 1.92424678E-03 32 -1.52144218E-02 26 -6.50080992E-03 28 3.32497247E-02 33 2.66865524E-03 22 -1.89106248E-03 35 -2.17902381E-03 36 1.71914813E-03 34 -2.59912806E-03 37 -1.21128331E-04 25 -2.34385277E-03
 26254 1 14 0.00000000E+00 29 0.463048846 30 0.448015690 31 5.89508303E-02 27 1.29027795E-02 32 -2.71666069E-02 26 -1.14371162E-02 28 6.31192625E-02 33 6.12708135E-03 22 -2.52526347E-03 35 -4.21135314E-03 36 3.72684444E-03 37 -1.19501216E-04 34 -5.48983552E-03 25 -4.94164461E-03
 26272 1 12 0.00000000E+00 28 0.702424347 29 4.27457541E-02 30 4.16594669E-02 31 0.157599300 27 -1.11194106E-03 26 -1.92184187E-02 32 -3.35207134E-02 33 6.30132630E-02 22 6.99419412E-04 35 -1.85540095E-02 36 5.47867268E-02 37 9.47682653E-03
 26273 1 12 0.00000000E+00 28 0.714013100 29 3.37836482E-02 30 3.53193209E-02 31 0.150702268 27 -6.02869503E-03 26 -1.86969768E-02 32 -3.16034108E-02 33 6.45087063E-02 22 5.51912049E-03 36 5.86536638E-02 35 -1.82883833E-02 37 1.21176289E-02
 26274 1 12 0.00000000E+00 28 0.721294999 29 2.60919351E-02 30 2.98259128E-02 31 0.144408971 27 -1.01682236E-02 26 -1.80986430E-02 32 -2.99010519E-02 33 6.59273863E-02 22 1.10528078E-02 36 6.26382604E-02 35 -1.80348996E-02 37 1.49625167E-02
 26275 1 12 0.00000000E+00 28 0.724756896 29 1.95356831E-02 30 2.50803996E-02 31 0.138696149 27 -1.35901971E-02 26 -1.74290575E-02 32 -2.83908229E-02 33 6.72626272E-02 22 1.71802416E-02 36 6.66984990E-02 35 -1.77882854E-02 37 1.79878715E-02
 26358 1 18 0.00000000E+00 25 0.414370954 34 0.330883235 23 -8.41648225E-03 24 0.115247309 21 -3.25665250E-02 20 -1.14803882E-02 30 3.78105827E-02 29 3.08186039E-02 32 5.75229526E-02 19 -1.01770163E-02 27 1.48160039E-02 26 4.46527973E-02 31 -1.58403404E-02 33 -6.90689636E-03 35 1.05951233E-02 18 1.41551709E-02 17 1.85425405E-03 22 1.26606412E-02
 26368 1 19 0.00000000E+00 25 0.343450606 34 0.316155493 30 7.29332939E-02 29 6.36856705E-02 23 -1.57959014E-02 32 0.103467159 27 3.51671614E-02 31 -2.13605743E-02 26 7.95860738E-02 33 -7.40783149E-03 21 -8.05550534E-03 24 4.71716672E-02 35 3.66086066E-02 22 2.17503067E-02 20 -8.10057949E-03 19 1.85185799E-03 28 -4.09422554E-02 36 -1.49936434E-02 37 -5.17158303E-03
 26369 1 19 0.00000000E+00 34 0.311508298 25 0.333543032 30 7.73280114E-02 29 6.75019175E-02 32 0.109161749 27 3.72597054E-02 23 -1.58043317E-02 31 -2.22780444E-02 26 8.31525251E-02 33 -7.76216155E-03 21 -6.15088549E-03 24 4.24737036E-02 35 3.90519351E-02 22 2.20213979E-02 20 -8.16296320E-03 19 2.17948831E-03 28 -4.34742421E-02 36 -1.61387958E-02 37 -5.41034807E-03
 26370 1 19 0.00000000E+00 34 0.306297362 25 0.323355585 30 8.19288716E-02 29 7.14917853E-02 32 0.114993192 27 3.94322947E-02 31 -2.31680032E-02 26 8.66835490E-02 23 -1.57307442E-02 33 -8.13076831E-03 21 -4.38363058E-03 35 4.14640233E-02 24 3.81296650E-02 22 2.22330373E-02 20 -8.19613412E-03 28 -4.60116901E-02 36 -1.72708631E-02 19 2.48635025E-03 37 -5.60388435E-03
 26373 1 19 0.00000000E+00 34 0.287436664 30 9.70702916E-02 25 0.291565955 29 8.45925584E-02 32 0.133167326 27 4.64388691E-02 31 -2.55893804E-02 26 9.68654826E-02 33 -9.35468171E-03 23 -1.51057364E-02 35 4.82962504E-02 21 8.77865314E-05 24 2.70440485E-02 22 2.24303082E-02 28 -5.35997190E-02 36 -2.05291510E-02 37 -5.94848208E-03 20 -8.12656991E-03 19 3.25818406E-03
 26374 1 19 0.00000000E+00 34 0.280142963 30 0.102604754 29 8.93715918E-02 32 0.139389843 25 0.280691355 27 4.89365831E-02 31 -2.62805894E-02 26 0.100048915 33 -9.81351547E-03 23 -1.47883976E-02 35 5.03613241E-02 21 1.30408024E-03 22 2.23252364E-02 24 2.39394475E-02 28 -5.60991988E-02 36 -2.15476342E-02 37 -5.99681074E-03 20 -8.05027410E-03 19 3.46031552E-03
 26375 1 19 0.00000000E+00 30 0.108407699 29 9.43768471E-02 34 0.272388011 32 0.145656422 27 5.15132099E-02 31 -2.68953722E-02 25 0.269733995 26 0.103086129 33 -1.03046149E-02 35 5.22790700E-02 23 -1.44276880E-02 22 2.21232399E-02 21 2.38662912E-03 24 2.11020559E-02 28 -5.85710667E-02 36 -2.25202870E-02 37 -6.01783115E-03 20 -7.94923492E-03 19 3.63279507E-03
 26390 1 16 0.00000000E+00 30 0.248955742 29 0.211396754 31 -1.61386747E-02 27 9.04812738E-02 32 0.209661573 26 0.106333025 33 -2.37386934E-02 28 -8.34333897E-02 35 4.90792952E-02 22 6.63813809E-03 34 0.123104542 36 -2.63739787E-02 25 0.109896727 37 -4.39635012E-03 23 -6.72431430E-03 21 5.25833340E-03
 26391 1 16 0.00000000E+00 30 0.264695346 29 0.223437101 31 -1.34554897E-02 27 9.11889449E-02 32 0.207583249 26 0.101747088 33 -2.48149931E-02 28 -8.32785517E-02 35 4.62880023E-02 22 5.11805760E-03 34 0.112538055 36 -2.55850833E-02 25 0.100177050 37 -4.16936632E-03 23 -6.31281547E-03 21 4.84340591E-03
 26392 1 16 0.00000000E+00 30 0.281913966 29 0.236202985 31 -1.05739217E-02 27 9.10946280E-02 32 0.203829914 26 9.63559747E-02 33 -2.57647671E-02 28 -8.26831162E-02 35 4.32244539E-02 22 3.65137309E-03 34 0.102101557 36 -2.46309116E-02 25 9.06634405E-02 37 -3.92128341E-03 23 -5.87244937E-03 21 4.40818351E-03
 26402 1 14 0.00000000E+00 30 0.610055208 29 0.347297132 31 -1.11279450E-02 27 1.21925259E-02 32 4.49652597E-02 26 1.39567945E-02 33 -1.06392885E-02 28 -2.85220817E-02 22 -1.68695091E-03 35 6.38068328E-03 36 -5.56400232E-03 34 1.26326187E-02 37 -6.48895686E-04 25 1.07089598E-02
 26403 1 14 0.00000000E+00 30 0.651633859 29 0.338490397 31 -1.18903564E-02 27 2.79703457E-03 32 2.09740102E-02 26 6.38518808E-03 33 -5.67360688E-03 28 -1.29049011E-02 22 -1.38577016E-03 35 3.08194687E-03 36 -2.88995123E-03 34 6.34413818E-03 37 -3.70644178E-04 25 5.40867588E-03
 26404 1 14 0.00000000E+00 30 0.663667321 29 0.331046343 31 9.43344028E-04 27 -1.47334312E-03 32 -1.79614581E-04 26 -2.98314873E-04 33 -9.58558463E-04 28 6.81966450E-03 22 -1.37112499E-03 35 1.45730068E-04 36 -3.49158421E-04 34 1.15171762E-03 37 -1.77180191E-04 25 1.03315525E-03
 26405 1 14 0.00000000E+00 30 0.630581081 29 0.331629455 31 3.34386490E-02 27 2.28698424E-04 32 -1.67903658E-02 26 -5.98915946E-03 28 3.11666690E-02 33 3.05159390E-03 22 -1.79636211E-03 35 -2.34750984E-03 36 1.95321883E-03 37 -9.03807522E-05 34 -2.75065773E-03 25 -2.28488701E-03
 26406 1 14 0.00000000E+00 30 0.568780541 29 0.333576858 31 7.75253624E-02 27 6.96602324E-03 32 -2.93411184E-02 26 -1.06643597E-02 28 5.96949793E-02 33 6.72378112E-03 22 -2.56023672E-03 35 -4.48617153E-03 36 4.13933629E-03 37 -8.52785015E-05 34 -5.58268838E-03 25 -4.68701497E-03
 26425 1 12 0.00000000E+00 28 0.682537556 31 0.168373868 30 3.77521776E-02 29 3.50230001E-02 27 -6.82616886E-03 32 -3.44567448E-02 26 -1.96006000E-02 33 7.32227713E-02 22 5.92768518E-03 36 6.57299981E-02 35 -2.04588436E-02 37 1.27752749E-02
 26426 1 12 0.00000000E+00 28 0.691031694 31 0.160882920 30 3.20305899E-02 29 2.76042148E-02 27 -1.06107108E-02 32 -3.26639935E-02 26 -1.89364497E-02 33 7.43948519E-02 22 1.11302650E-02 36 6.97103739E-02 35 -2.01650355E-02 37 1.55912843E-02
 26520 1 19 0.00000000E+00 34 0.331918329 25 0.329619557 30 7.31628463E-02 29 6.25767633E-02 32 0.105780423 23 -1.51371965E-02 27 3.41148414E-02 31 -2.14278810E-02 26 7.60168433E-02 33 -6.97448011E-03 24 4.82530519E-02 21 -9.19220783E-03 35 3.85667235E-02 22 2.01387368E-02 20 -7.62183219E-03 19 1.49247574E-03 36 -1.55731365E-02 37 -5.46529936E-03 28 -4.02485430E-02
 26521 1 19 0.00000000E+00 34 0.326926827 25 0.320242167 30 7.76026100E-02 29 6.62844405E-02 32 0.111748047 27 3.60970050E-02 31 -2.23530550E-02 23 -1.51631916E-02 26 7.93185830E-02 33 -7.28621613E-03 35 4.12317961E-02 21 -7.34380865E-03 24 4.35447022E-02 22 2.03102957E-02 20 -7.69546069E-03 36 -1.67864244E-02 19 1.78281788E-03 28 -4.27554063E-02 37 -5.70575194E-03
 26522 1 19 0.00000000E+00 34 0.321339130 25 0.310588002 30 8.22556242E-02 29 7.01566264E-02 32 0.117879815 27 3.81490178E-02 31 -2.32497212E-02 26 8.25762898E-02 23 -1.51104666E-02 33 -7.61039229E-03 35 4.38720696E-02 21 -5.62325865E-03 24 3.91835012E-02 22 2.04287376E-02 20 -7.73967896E-03 36 -1.79877002E-02 28 -4.52661403E-02 37 -5.89773664E-03 19 2.05629226E-03
 26524 1 19 0.00000000E+00 34 0.308442384 25 0.290622503 30 9.22453329E-02 29 7.84221143E-02 32 0.130586669 27 4.24591750E-02 31 -2.49212328E-02 26 8.88845772E-02 33 -8.30896012E-03 23 -1.48020284E-02 35 4.89854179E-02 21 -2.57011270E-03 24 3.14367712E-02 22 2.04761717E-02 28 -5.02771549E-02 36 -2.03300081E-02 37 -6.15175487E-03 20 -7.74276024E-03 19 2.54288968E-03
 26526 1 19 0.00000000E+00 34 0.293401569 30 0.103232935 29 8.74369815E-02 32 0.143777758 25 0.270033538 31 -2.63597611E-02 27 4.70345691E-02 26 9.47730690E-02 33 -9.09932703E-03 35 5.37068918E-02 23 -1.42705860E-02 22 2.02252436E-02 21 -3.30988114E-05 24 2.48810817E-02 28 -5.52318729E-02 36 -2.25460790E-02 37 -6.26074569E-03 20 -7.63944676E-03 19 2.93728430E-03
